#{"t_start": 1769079050.8435593, "env_id": "None"}
r,l,t
80.775093,5,50617.552426
49.812008,5,50620.233344
-19.343246,6,50622.72191
41.030789,5,50624.357057
27.803376,5,50626.683563
-105.919323,2,50628.834686
-111.485451,3,50631.046144
-96.524229,3,50633.432873
39.227728,5,50635.053424
29.667451,3,50636.569871
-136.460436,5,50639.151382
43.25125,4,50644.362904
-96.31417,3,50646.637439
25.47561,4,50648.20273
11.886686,5,50650.598674
14.311378,4,50652.882387
-111.075855,14,50657.726398
-103.199097,1,50659.847328
-109.792068,4,50661.463526
60.2209,4,50663.904941
42.649589,3,50665.523662
-103.139723,5,50668.133009
-208.510307,9,50671.00338
54.254029,6,50672.686305
36.859459,3,50674.255075
-101.611207,5,50680.462555
1.727288,3,50682.064566
25.244402,5,50683.669405
-146.879626,7,50686.511593
45.604814,3,50688.108678
-113.110345,4,50690.430563
47.428164,6,50693.242767
2.797121,6,50695.750617
19.707929,4,50698.260723
15.780028,4,50700.573687
23.257565,5,50703.222062
63.74627,3,50705.564262
-96.622186,3,50707.813235
34.230288,3,50709.388783
-17.256397,7,50715.53289
47.387036,4,50717.181016
36.462322,5,50718.757777
-91.123165,2,50720.923568
-99.826973,2,50723.107078
-102.505467,2,50725.363742
20.161957,4,50726.927922
43.301084,6,50729.66908
8.832447,4,50731.975521
22.67466,4,50733.626223
-135.783999,5,50736.24483
22.908327,5,50738.620329
-100.460818,2,50740.843648
-152.016515,5,50743.417427
38.164932,4,50745.680375
-94.697321,6,50752.096823
-147.661823,17,50756.174712
-76.700329,10,50759.118056
83.995801,4,50761.623916
47.175223,6,50764.051072
-156.994727,8,50767.315852
28.819892,3,50768.866976
-111.142361,6,50771.571058
-17.650413,8,50773.356021
-135.379121,3,50774.892682
14.880455,4,50777.121128
17.220675,4,50779.407323
-2.379448,11,50782.499395
-125.128798,6,50788.916873
21.103914,5,50791.268936
41.550581,6,50793.762063
-104.883071,2,50795.982248
16.741284,6,50798.461828
-103.133863,4,50800.970124
-86.876397,5,50802.645759
-4.281569,5,50804.975006
-143.89105,3,50806.57463
46.595656,3,50808.107592
-112.398263,2,50810.244477
-54.953445,3,50811.858644
-106.492564,4,50813.498308
-124.910841,15,50818.651646
-102.994508,7,50825.170357
1.467758,8,50827.864441
-39.407722,4,50829.478822
-135.506426,6,50832.377491
22.317388,6,50835.20111
-127.721722,4,50837.639258
-100.935509,1,50839.166966
31.67161,3,50840.698252
-114.474522,5,50843.249861
-38.543465,3,50844.815732
72.326703,4,50846.369943
40.645304,3,50847.908977
-3.743424,8,50850.587015
-156.702264,4,50853.050751
-94.526626,6,50859.143321
-169.461532,9,50861.943049
-101.613989,4,50864.464884
-89.676818,2,50866.609893
-71.568959,4,50868.235432
38.627229,3,50869.749017
-8.80095,3,50871.333654
32.948951,3,50872.877474
-100.591673,7,50877.10558
54.250854,9,50881.449599
-100.005547,1,50883.80218
-136.589237,12,50887.649352
7.672289,4,50889.456555
-102.788738,2,50895.521595
-8.992653,4,50898.201268
41.139363,6,50901.711226
-128.934707,5,50903.579861
34.385736,3,50905.318153
-113.773628,1,50906.870439
-120.308119,2,50908.468235
-15.715968,3,50910.24374
-108.103164,3,50912.782433
-127.911215,3,50915.709112
-126.125054,4,50918.856671
16.7813,5,50920.586502
-132.075986,5,50923.085832
43.062234,4,50926.068903
-116.038156,2,50931.842747
-93.062386,1,50933.942786
-70.943223,3,50935.557809
37.922469,6,50938.002824
33.909717,4,50939.572904
-133.419545,6,50942.305368
65.946498,5,50944.865655
-82.179514,2,50946.93063
-125.61342,5,50949.295798
22.23487,4,50950.93883
-100.65313,1,50953.031471
-47.321019,5,50954.646421
58.731588,3,50957.033505
-100.550382,3,50959.411228
-67.278187,4,50960.996096
38.84912,8,50962.686519
-96.196191,6,50969.099515
56.54339,4,50970.692941
-92.879555,1,50972.73283
-144.833508,5,50974.424808
29.478244,5,50975.99223
27.814795,4,50977.520079
44.829731,4,50979.782059
35.606404,3,50982.062344
-90.989263,3,50983.633993
14.935799,3,50985.941944
-129.435915,7,50988.488049
-58.162267,9,50991.320849
-149.22902,3,50993.62371
-142.011458,18,50997.93411
-110.89461,5,51005.673204
44.206595,4,51007.243842
28.197598,6,51008.97756
-126.780806,9,51012.527565
30.933303,5,51014.197346
-9.837425,3,51015.726455
-96.522953,3,51017.956337
31.895713,6,51019.599484
-180.658168,8,51021.277577
30.352608,9,51024.159344
28.465194,5,51026.56559
-114.097725,2,51028.853397
38.715699,5,51030.477839
-31.648627,11,51033.50457
-132.351384,5,51039.325372
30.990353,3,51041.540414
-69.255554,4,51043.136095
82.77021,6,51044.786374
43.248126,5,51046.364445
-115.006919,8,51049.506498
29.658562,5,51051.101534
-9.507796,5,51053.424607
-49.146,4,51055.014805
75.697424,4,51057.426087
-111.532756,11,51060.446363
-33.171525,6,51062.941134
-132.385784,14,51066.442492
40.84522,4,51068.045984
13.503639,5,51073.95926
-105.981844,6,51076.726786
36.459154,3,51078.307084
-90.869924,3,51080.555987
-100.988004,7,51083.619222
-113.678156,7,51086.191796
-140.795399,10,51089.186263
-88.67138,2,51091.328373
-126.293424,10,51094.315048
53.338466,5,51096.908272
-154.037593,4,51099.525121
39.78938,4,51101.156007
-117.044976,8,51104.320506
47.336706,3,51110.097726
-106.383719,4,51112.62146
55.427975,5,51115.245124
-91.172121,3,51117.538046
-33.190847,4,51119.155411
-121.404737,3,51121.335564
-125.819656,5,51123.987154
-34.771009,3,51125.575875
-168.480377,4,51127.853067
9.402751,5,51130.217319
-123.305816,2,51131.735968
-152.718814,4,51134.263946
-4.97734,4,51136.536427
-104.294032,6,51139.377753
-95.327892,6,51141.075751
39.301435,8,51146.408992
-6.896872,5,51148.721649
-134.781381,3,51151.077156
-15.696198,3,51152.656124
9.248359,4,51154.24815
29.756038,7,51156.796955
57.951719,4,51158.364713
4.930539,5,51159.977353
-136.927468,8,51162.630744
-94.704336,5,51165.187471
15.685893,7,51167.703115
-123.007798,9,51170.50968
-66.039745,5,51172.136046
-100.84591,5,51174.672494
-119.682615,3,51176.909522
-100.645311,4,51182.733932
-130.277903,5,51185.259152
40.119152,4,51186.865269
-137.540807,9,51189.713638
-103.886786,4,51192.205359
4.917928,13,51195.63954
-128.143139,4,51197.919132
-125.631737,8,51201.135405
-162.923304,4,51203.400961
-9.67086,7,51205.108045
13.571602,8,51207.805311
-80.8736,5,51209.562913
-126.886289,5,51212.217246
-148.012181,3,51213.795683
-182.446743,4,51219.853464
-37.805758,6,51221.501919
-138.801665,13,51224.832627
34.027944,3,51227.096212
-160.278603,7,51228.848013
-113.257517,2,51231.0945
-100.805818,9,51233.914678
-98.218002,1,51236.056283
-89.618942,2,51238.25302
24.47415,3,51240.508432
-34.358716,9,51243.320836
-131.08363,5,51245.946299
-99.618309,2,51247.533432
-133.347278,9,51253.677078
-138.165469,7,51255.4229
-53.186066,4,51256.968436
-25.863729,6,51259.444319
39.354921,3,51260.990332
50.294039,5,51262.601531
-125.809936,2,51264.763706
-2.698359,8,51267.476239
33.895107,4,51269.074602
-101.470702,6,51271.861665
-29.696129,3,51273.499163
-119.096629,10,51276.37503
-98.993259,5,51279.022108
-160.607949,6,51281.518484
28.082989,4,51283.811484
-100.010394,2,51289.256601
27.061161,6,51291.749275
-17.664328,5,51293.372252
-131.85389,7,51296.325873
8.022204,5,51298.988254
31.654618,5,51300.74625
-115.010626,3,51303.020916
36.00919,4,51305.418149
-23.686714,4,51307.01476
-90.248765,2,51309.152797
22.578143,4,51310.750732
21.472795,6,51312.393909
-134.835285,5,51314.047663
35.615916,5,51315.692333
-29.577082,5,51317.297003
-110.831377,3,51319.053007
23.929572,4,51324.681533
-106.515615,7,51327.568721
27.255935,7,51329.244992
-102.07495,8,51331.830998
56.067567,6,51333.52916
-154.237794,16,51337.512058
-103.275575,4,51339.758292
-103.275075,5,51342.382577
42.564908,6,51344.010149
-99.070381,7,51346.942777
-18.153558,7,51348.626971
28.51662,4,51350.221802
-92.063272,3,51352.522218
-99.761082,2,51354.066005
-147.120506,3,51355.612432
-99.883925,4,51361.348103
-98.458297,3,51363.692818
-147.199883,7,51366.678092
-51.359385,8,51368.468591
-115.050632,2,51370.65587
-7.997509,9,51373.467726
-97.702165,6,51376.214636
-61.426753,7,51378.771435
-96.984154,1,51380.925744
-178.518074,5,51383.5008
-62.531992,3,51385.04968
-101.848455,3,51387.376066
67.019539,4,51389.825422
32.08638,3,51391.442726
-109.02659,5,51397.489237
-186.031999,6,51399.173981
16.498903,4,51401.391763
-96.609003,7,51403.100528
-107.693012,8,51405.714039
-25.564032,9,51408.558187
-101.984644,2,51410.72138
-21.353112,4,51412.308993
-35.83239,7,51414.833703
39.668727,5,51416.481581
-121.62631,4,51418.972417
-42.315383,4,51420.533706
-110.870281,4,51422.935158
16.969369,4,51424.497506
-27.632133,7,51427.030114
11.780367,4,51432.871193
28.331688,6,51434.573832
52.043643,4,51437.039753
21.152679,4,51439.300377
-130.461391,4,51441.779466
-185.043415,6,51444.245543
34.444437,5,51445.984458
12.914766,4,51447.564576
-101.812536,3,51449.896713
49.177285,5,51451.527173
-134.86113,10,51454.462093
-36.887256,10,51457.461921
44.755295,3,51459.039792
-127.131144,3,51461.332596
58.098389,6,51462.983201
37.182507,6,51468.936116
-93.84008,1,51471.027947
-100.994411,2,51473.179565
-107.45407,5,51475.86713
-27.221611,4,51477.464246
-149.206497,3,51479.027621
-80.450267,4,51480.593202
14.665569,7,51483.168159
-136.320263,3,51485.3726
9.561915,4,51487.004336
52.41936,3,51488.511615
-120.885074,6,51491.246554
-118.413874,3,51493.580017
-25.705691,7,51496.146616
31.571415,4,51497.769583
-143.079538,4,51499.356035
37.685208,5,51505.435207
-104.140373,7,51508.340924
28.539674,5,51510.661266
-126.410537,5,51512.317828
10.801154,6,51514.746969
-145.340868,17,51520.283352
-133.357959,3,51522.524233
-123.265895,7,51525.109375
-95.436189,5,51527.788175
-109.501973,6,51530.274625
16.399637,5,51531.906345
-90.100962,7,51534.781684
29.081066,5,51540.721914
57.938333,4,51542.322762
54.487908,7,51543.961743
27.684099,6,51546.500884
-68.463808,4,51548.187154
-163.160548,7,51550.776809
1.154601,7,51553.341579
-4.779578,8,51556.157114
26.917208,5,51557.787773
18.688807,7,51560.367282
10.914901,4,51562.6752
-32.872194,4,51564.293316
-90.199008,4,51566.707257
28.491489,4,51568.311176
-125.954779,6,51570.705104
-105.107098,6,51576.76238
-124.655949,2,51578.32331
-34.860139,8,51581.034556
55.302473,8,51582.798781
-41.538718,4,51584.369989
-137.711349,6,51587.057247
-192.134353,18,51591.33645
-93.558288,5,51593.068493
-63.425834,7,51595.648271
-12.479407,6,51598.183063
-42.030703,4,51599.755109
-122.335669,7,51602.656039
26.402031,3,51604.862899
-52.931711,4,51606.458811
-112.057026,4,51612.537297
50.787268,5,51615.119406
-126.012635,3,51617.446703
17.80651,4,51619.016202
-115.712805,8,51622.289171
49.576672,3,51623.917207
41.33247,4,51625.45068
-49.826132,10,51628.362957
-152.273059,4,51630.640063
36.430757,4,51632.264329
-118.800955,2,51634.51126
-17.90734,10,51637.510637
-127.179324,3,51639.808151
-58.153468,5,51641.401967
-99.397668,10,51647.887978
-138.42437,20,51652.619414
6.841715,4,51654.941587
-114.317054,10,51657.88017
-62.569111,4,51659.471413
14.972444,7,51662.046586
60.43652,3,51664.416259
-37.763735,10,51667.376099
39.877553,3,51668.969889
-17.906289,4,51670.501632
-123.191833,11,51673.476507
-142.068279,7,51676.056468
-114.130449,5,51678.376803
-75.731144,7,51684.577518
5.669168,6,51687.111952
55.759934,6,51688.853824
7.0854,7,51691.443991
79.044353,4,51693.886983
-120.837953,2,51696.107486
-59.032762,7,51698.789263
-161.989572,4,51701.34922
-87.856992,2,51702.884464
-87.379661,2,51704.376514
-7.570114,5,51706.685353
-124.062146,8,51709.845239
-80.914121,9,51712.651876
-99.472426,3,51718.615876
-142.25802,3,51720.163648
-110.029742,2,51721.717239
1.59098,4,51723.317973
-140.172739,3,51724.827272
9.311919,5,51727.219499
37.894506,5,51729.545107
-88.737956,5,51732.048073
1.982522,5,51734.378933
17.632013,9,51737.142637
25.934177,4,51738.856802
40.490233,3,51740.402288
27.977063,4,51742.596394
50.687566,5,51744.937796
-120.818398,2,51747.109884
-103.582342,3,51749.34712
35.008626,3,51755.155411
0.374839,4,51756.808039
18.123464,5,51759.139704
-125.111439,6,51761.980754
-112.461815,5,51764.549336
-101.204115,2,51766.755154
65.758604,6,51769.511226
-144.31082,5,51772.155659
-90.0,1,51774.238371
9.398499,8,51777.435543
-114.021472,2,51778.968004
-115.338592,5,51781.500523
30.052936,3,51783.065887
-129.89157,13,51790.009891
-125.994133,8,51793.186064
-116.360074,7,51796.057105
-117.705261,1,51797.532642
26.72396,5,51799.841804
-91.915705,3,51802.135183
-105.090922,5,51804.485524
36.23948,4,51806.784316
27.709565,6,51808.506784
29.1698,7,51810.216207
6.216667,6,51811.858567
-30.475414,3,51813.374624
36.076819,3,51814.8833
35.119071,3,51817.089578
-96.620741,2,51819.227587
-116.367105,9,51825.675443
21.048309,4,51827.96203
23.739249,4,51830.414989
-26.783467,5,51832.033678
-63.291759,6,51833.641825
47.123651,5,51836.295085
32.753432,4,51837.91185
32.000383,4,51840.176663
-159.587307,6,51842.689772
-104.089752,1,51844.789752
47.991185,5,51846.394314
-130.998934,8,51849.015685
-94.864496,3,51851.290958
60.856778,7,51854.338147
10.91392,5,51856.872588
-98.758955,2,51862.638846
-104.14265,3,51865.026752
0.637312,6,51867.447651
-95.906714,2,51869.610314
-57.185191,6,51872.135838
8.080465,4,51873.768696
50.416833,5,51875.34424
-124.487473,8,51877.949421
-83.949839,3,51879.560718
-6.960004,6,51882.058478
-29.786046,12,51885.443459
-118.780074,3,51887.066435
-95.05983,1,51889.125411
-90.0,1,51890.622634
-140.443127,4,51892.841424
45.326685,3,51898.016584
59.486712,5,51900.5734
-2.503752,7,51903.141144
30.203708,3,51905.512027
-10.18445,7,51907.264017
-100.324763,4,51909.695963
-100.911166,3,51912.0128
62.784486,7,51915.106529
3.03284,6,51917.863087
-227.432955,31,51925.087068
-87.043555,4,51927.36817
-171.348707,4,51933.398904
-142.496954,14,51936.895405
62.706193,7,51938.746049
-7.915189,5,51940.374157
-22.459191,3,51941.915963
42.574923,5,51943.520511
-86.250212,3,51945.886234
38.235011,4,51947.467905
65.404716,9,51950.824864
-116.916321,1,51952.328696
-165.151236,8,51955.516497
-144.279408,3,51957.075291
-118.951577,3,51959.379932
49.384935,5,51960.976387
37.969284,5,51962.580863
48.825455,8,51965.245378
-119.300921,2,51971.970146
-143.047627,4,51973.868658
36.076115,3,51975.40887
-91.620763,4,51977.813601
-38.485693,7,51980.364044
54.681754,4,51982.87441
-167.262573,4,51985.140447
-105.607301,7,51987.726547
-88.999302,2,51989.968624
-106.735651,2,51992.116761
-133.057261,8,51994.826109
45.544361,3,51996.485108
-110.037767,5,51999.052428
39.034783,6,52000.725547
-46.879115,7,52006.906584
-29.027389,9,52009.774302
-104.163332,3,52012.131605
-119.510454,10,52015.085004
55.874196,4,52016.702547
57.573556,5,52018.288372
-66.175531,7,52020.8323
-36.54661,3,52022.441142
-116.635828,3,52024.150513
-97.631775,1,52026.210091
36.717344,4,52027.783396
15.362549,4,52030.050623
15.172413,4,52032.349187
-105.099017,4,52034.769042
39.599096,6,52036.467442
4.718111,5,52042.406162
-60.008625,13,52045.821607
-117.554842,4,52048.245458
-146.880108,7,52050.81512
-97.969382,4,52053.350478
33.290743,3,52055.576276
-99.420325,5,52057.257059
-84.47637,4,52059.739707
-3.453322,4,52061.355125
-185.333321,21,52066.397418
-115.044998,2,52068.738758
37.024091,3,52070.313138
-100.700247,2,52072.477144
-146.776105,4,52078.471854
28.037772,4,52080.04732
-33.262674,5,52082.617245
-137.975477,3,52084.179012
-19.04286,7,52086.758157
-103.40007,4,52089.202297
-132.773518,6,52091.735991
-89.845894,5,52093.350662
-132.870971,2,52094.879133
-206.672079,8,52097.58341
-94.890078,4,52099.861125
43.358104,3,52102.095921
20.494915,4,52104.360064
-121.940382,5,52106.963209
-116.222254,7,52113.522824
37.597589,3,52115.083071
-109.960279,2,52117.326648
-133.809794,3,52119.531544
36.521791,3,52121.787542
-113.069025,2,52123.319291
30.745182,5,52124.915745
-170.657689,7,52127.545393
-100.413787,4,52129.964449
-125.708867,10,52132.954902
-81.611061,6,52134.618548
-6.016903,9,52137.441807
-6.161239,3,52139.08468
-43.817043,11,52142.112886
-115.19643,2,52143.648547
39.449958,4,52148.781379
51.271057,3,52151.083259
-88.99762,1,52153.189269
25.597625,5,52154.861113
14.481534,4,52157.317236
-112.996094,1,52158.763334
-115.099337,2,52160.923961
-148.566606,10,52164.684992
-88.17627,1,52166.742933
-103.933002,3,52168.943879
-95.946674,2,52171.073036
14.161518,4,52173.424999
-109.805311,4,52175.869024
-101.802917,1,52177.976736
-95.682408,4,52183.976767
51.608831,5,52186.512811
29.890569,5,52188.853057
-9.853796,8,52191.536504
-75.016429,10,52194.530755
-116.608198,3,52196.946722
28.654164,4,52199.378113
-97.895576,3,52201.616212
-14.562105,9,52204.447316
-52.114944,3,52206.014531
-6.049515,3,52207.512326
-107.006762,3,52209.805441
32.107902,4,52211.395117
-140.901459,12,52215.64487
42.408296,5,52221.640669
-100.353831,5,52224.215478
-88.097486,9,52227.60653
15.99416,16,52231.572213
-161.990257,4,52233.921822
-173.023903,5,52236.27386
-117.137204,7,52239.342799
-98.235376,6,52242.131216
-113.729987,2,52244.367331
22.96519,6,52246.866452
33.282458,7,52248.59351
26.640651,7,52251.13808
-111.641579,10,52258.208478
-38.560996,4,52259.830718
-103.135792,4,52262.288539
-155.025671,4,52264.706081
-137.179876,3,52266.890751
-79.612856,12,52270.18071
-192.554119,6,52272.912587
-24.531275,4,52274.508999
-130.704758,3,52276.650685
-15.374233,8,52279.38299
-82.720926,10,52282.338431
-120.720205,2,52284.643524
16.730513,3,52286.187616
-100.731254,4,52292.089569
42.397293,5,52293.71506
13.204556,5,52295.332449
28.073345,4,52296.885346
2.019581,12,52300.104691
-145.63028,1,52301.721991
55.978565,3,52303.224925
8.367512,4,52305.521683
-106.467659,6,52307.95613
23.377481,8,52309.708342
3.792183,8,52312.418168
38.464916,3,52313.976417
-140.228991,5,52316.31343
23.006811,3,52318.542515
58.985964,5,52321.090648
-116.3633,2,52326.784395
39.641623,4,52328.510648
-30.901113,7,52330.129667
-117.776925,11,52333.99475
41.664446,3,52335.539586
68.147721,6,52338.280507
-138.537445,6,52340.809944
35.17635,3,52343.10435
-122.672639,4,52344.712786
-95.956467,1,52346.782407
-106.431321,5,52349.443012
23.77184,4,52351.076781
-148.479812,6,52353.823299
38.969992,4,52355.37917
32.204384,5,52356.952485
32.12723,3,52362.52492
37.592792,3,52364.085448
-117.032699,9,52366.813722
-150.933438,6,52369.671206
57.145596,3,52372.041613
88.268751,6,52373.679408
-62.042954,5,52375.243076
-118.720982,5,52376.840693
-93.270878,4,52379.096831
-101.637337,4,52381.344486
45.037421,3,52382.936882
71.362336,6,52384.595193
34.320487,4,52386.150846
-0.184847,9,52388.928943
17.341618,4,52390.573933
-67.226511,7,52393.250451
-121.528022,4,52399.322078
22.346461,4,52400.896927
-181.942102,6,52403.398351
6.80652,4,52405.721519
-153.214732,4,52408.000057
-133.809772,3,52410.215065
-62.042627,30,52417.40932
-110.269735,6,52420.210166
-105.069894,3,52422.508093
29.980635,3,52424.064639
-30.543378,11,52427.144298
-97.847293,4,52429.589577
-173.417566,5,52435.664292
44.521133,4,52437.264283
-77.199625,4,52438.804874
-149.254445,10,52441.829126
-107.763185,3,52444.177902
-239.051015,6,52446.848397
-107.10285,7,52449.883102
-45.493326,3,52451.490815
28.993759,5,52454.204924
47.076359,7,52455.886033
-133.360225,10,52459.455452
-106.489739,3,52461.778415
37.786658,4,52463.345217
-44.88909,4,52464.901375
-234.706869,11,52472.378341
-56.584954,4,52473.998939
-106.680299,2,52476.126215
29.862004,3,52477.744956
-122.279668,2,52479.284143
-9.238245,4,52480.868529
-112.147744,2,52483.026692
39.454623,4,52484.640218
27.65085,3,52486.942236
49.461493,4,52488.522522
-62.480374,5,52490.151484
41.879639,10,52493.779375
-149.646296,4,52496.05713
13.97622,4,52498.346525
-60.260765,4,52499.932958
-74.680885,7,52506.061206
-100.69957,2,52508.186303
-136.040519,8,52510.969101
37.13853,3,52512.529664
64.388175,6,52514.148474
73.069509,6,52515.780368
-123.400041,2,52518.055829
38.590837,3,52519.642778
23.419992,5,52521.234575
5.99981,3,52522.763444
-87.401554,3,52524.973037
49.467935,5,52526.586482
-142.533383,5,52528.90356
-154.39565,11,52531.969686
-88.52483,2,52533.566651
37.272046,6,52535.953672
-107.241999,5,52542.164624
68.188578,4,52544.607689
-95.36271,2,52546.826694
32.077647,3,52548.501718
32.381655,3,52550.093396
-208.642356,10,52553.068682
2.018986,9,52555.909238
11.635773,4,52558.312612
-114.702145,4,52560.691716
25.281888,4,52562.953552
-152.771195,9,52565.82617
-142.577787,7,52568.420703
78.722547,5,52570.986114
-36.935016,8,52577.061302
-105.01861,6,52579.893806
-124.579653,2,52582.081554
-134.092434,5,52584.637502
-125.434009,5,52587.2182
-192.46041,6,52589.670955
-3.59496,4,52591.284685
42.286703,4,52592.910269
33.645342,4,52594.488296
-130.928826,3,52596.109503
-133.779733,3,52598.461652
-105.2038,4,52600.844617
-6.321222,5,52603.215634
-62.321752,5,52604.898355
-107.242422,2,52607.138906
5.432945,5,52612.81675
-94.140715,3,52615.10032
-106.494272,7,52618.175256
41.813056,3,52620.399117
-123.834891,2,52622.671043
24.860989,4,52624.277663
55.919451,6,52625.929772
-38.893858,3,52627.588724
38.52399,5,52630.166725
-153.552602,9,52632.948763
20.995863,3,52634.535002
28.444581,6,52636.21095
-76.094178,4,52637.753107
-108.990577,2,52639.89599
-84.691193,1,52642.0016
-40.793178,3,52643.579458
-112.783005,3,52649.155299
-58.237336,11,52652.300965
42.164588,5,52654.715058
43.298677,4,52657.141207
-129.700992,3,52658.70915
-16.058474,5,52661.054646
-4.602492,5,52663.464776
-240.367143,9,52667.024395
53.311301,5,52669.71458
-97.297225,3,52671.968903
43.543797,6,52674.914211
10.90947,9,52677.763815
-2.692681,7,52683.576078
-98.550075,7,52686.192891
16.254989,5,52687.902581
-41.842726,10,52690.879535
16.216514,4,52693.240458
-174.169337,9,52696.060371
39.369941,3,52697.637068
-104.661552,5,52700.185804
-39.305218,7,52701.859905
-127.090012,10,52705.504393
-36.586222,9,52707.247231
48.752258,4,52708.805771
-136.070915,5,52711.339612
57.706642,5,52713.923438
-94.352791,1,52719.496767
-98.167618,1,52721.579148
-101.957654,6,52724.275433
-94.350031,2,52726.39772
30.196108,3,52728.640453
-98.598747,1,52730.778915
-4.839595,7,52733.291376
33.643348,3,52734.900381
-106.360587,2,52737.026624
-99.287124,6,52739.985379
-149.208138,4,52742.252173
50.935257,5,52743.865125
-194.983564,14,52747.374184
3.900515,6,52749.844653
-169.190322,4,52755.809489
45.042496,5,52757.49816
-112.076785,12,52761.64615
35.407258,4,52763.917322
48.692402,6,52766.731907
33.079035,3,52768.280622
40.336441,4,52770.732986
46.090349,3,52772.267369
-45.570709,4,52773.82342
-66.107992,8,52776.57918
42.834552,3,52778.158597
-36.960122,4,52779.760704
37.660715,3,52781.914732
-119.143798,2,52783.43418
33.415432,3,52784.999378
-169.268491,5,52790.841176
33.971196,3,52792.409447
-78.929471,5,52794.021263
43.115377,6,52795.703623
-128.466009,3,52798.010558
63.645902,4,52800.485309
23.088383,4,52802.753308
-113.203224,6,52805.237128
-98.235697,12,52808.488501
63.581203,4,52810.948254
-109.093344,5,52813.603746
-27.30538,7,52816.214861
-123.960276,3,52818.433079
-150.848989,6,52820.873961
-0.655698,8,52827.101109
-107.687711,7,52830.027386
59.379697,5,52832.387374
-115.03891,5,52834.918089
-156.431502,4,52837.339662
38.648967,3,52839.542719
-80.386687,8,52842.218425
49.874051,4,52843.807065
-112.794879,2,52845.533315
17.364204,4,52847.753963
-99.800964,1,52849.843517
-114.647327,2,52852.038053
-101.033749,2,52853.626664
-118.18743,4,52855.313056
-130.734462,3,52857.686371
37.488784,3,52863.604691
-50.380927,6,52865.276745
-106.727028,6,52868.03038
23.414577,6,52870.53758
-145.361684,7,52873.11127
-129.077907,7,52876.047678
40.158816,6,52877.696609
-97.181405,2,52879.793371
32.114596,3,52882.034407
-106.624643,3,52884.275817
45.275288,7,52886.00162
-89.10517,4,52887.606594
-125.948667,2,52889.760047
28.504929,5,52891.390965
-101.378989,9,52898.251104
5.998358,4,52899.848668
-142.454601,4,52902.094325
20.272641,9,52903.853595
-102.563152,2,52906.030469
-109.135719,4,52908.524372
-70.43595,6,52910.170563
29.039223,5,52911.774569
25.067627,7,52914.24978
-177.749496,9,52917.026688
46.342613,4,52918.690789
-135.398621,3,52920.877794
-1.946591,5,52922.504446
52.247965,5,52924.15461
33.662767,3,52926.456385
-129.996359,5,52929.155813
-74.156117,4,52934.348411
-84.961689,3,52936.49673
39.33885,6,52951.117339
-120.618751,2,52953.19845
11.044858,5,52955.645671
38.463814,3,52957.246052
43.853648,3,52959.623743
-139.272079,1,52961.202968
44.535639,5,52962.79217
43.713619,5,52964.415854
-50.807512,4,52966.035449
32.630458,4,52971.986368
-110.817803,2,52974.111727
-34.430189,6,52976.57093
-39.973284,7,52979.242906
-126.236545,5,52981.572987
-216.018635,4,52984.058133
-109.291493,6,52986.75414
-84.932217,5,52988.347084
37.064153,4,52990.579736
-142.397863,16,52994.559224
47.345187,6,52997.469214
-156.423274,13,53000.882428
26.106381,4,53007.638069
-96.264568,3,53009.90009
-122.048815,6,53012.381769
-145.654548,6,53014.886654
-94.031573,5,53017.556785
42.027108,6,53019.290854
28.268899,4,53020.856716
53.476016,3,53022.406348
-135.332061,13,53025.728772
-49.464676,4,53027.403659
32.546284,7,53029.051341
32.918777,4,53030.660852
-30.959411,4,53032.266499
60.846557,4,53034.648417
17.882558,4,53036.22424
-104.142817,7,53042.620023
42.384398,3,53044.243616
25.73807,5,53045.909743
-115.404655,2,53048.078894
54.713067,5,53049.713367
-115.383465,5,53052.339986
-125.407526,7,53054.87651
37.713444,6,53057.328789
29.923131,4,53059.015977
14.01076,4,53061.341912
-155.477102,6,53063.896332
36.570265,3,53066.123155
35.363759,3,53068.359388
-202.252085,14,53073.193959
-13.116969,4,53078.001871
-148.00059,4,53080.301303
-120.54337,12,53084.473495
21.560551,3,53086.033409
-135.992218,5,53087.61676
-201.302416,7,53090.663791
25.542019,3,53092.986924
-107.767203,3,53095.344743
-112.268975,4,53097.797915
-102.274948,1,53099.888082
-24.860669,6,53102.361704
-85.015224,2,53104.516688
16.382191,4,53106.829411
-87.863724,1,53112.163878
-141.045345,5,53114.761469
-100.108845,6,53117.493573
-9.126636,5,53120.156866
-25.53739,5,53122.584118
41.923555,5,53125.403975
-96.264266,6,53127.167253
-105.34241,4,53129.674855
36.00843,5,53132.444014
-101.873192,6,53135.305203
-196.148707,15,53139.420683
-99.811806,1,53141.652468
16.223617,4,53144.105987
69.881152,5,53147.541979
-109.491161,4,53149.970051
-151.28466,5,53152.312256
46.091114,4,53154.786845
-4.862765,7,53157.405755
-128.090696,6,53160.209039
38.196876,4,53161.859289
-118.953231,4,53164.281615
-97.898842,2,53166.551493
-128.201448,3,53168.926511
32.515231,4,53171.328784
-107.95563,3,53173.803397
27.972173,3,53176.132935
54.371352,5,53180.548635
34.445346,4,53182.973178
29.372053,4,53184.552046
-90.478348,1,53186.62954
-89.934126,2,53188.799834
-94.630652,2,53191.076979
39.703035,5,53192.742885
-1.55544,6,53195.25283
31.531025,3,53197.601506
-23.181323,8,53201.438299
25.181556,6,53204.799712
