Episode,Steps,Total_Reward,Avg_Speed_mps,Total_Energy_Wh,Success
2125,1,-90.00,0.00,0.00,0
2126,9,-91.53,4.24,11.73,0
2127,24,-93.68,4.40,-44.90,0
2128,1,-90.00,0.00,0.00,0
2129,32,-93.20,1.08,52.51,0
2130,1,-90.00,0.00,0.00,0
2131,35,-94.32,1.48,131.45,0
2132,7,-91.50,11.26,-88.33,0
2133,33,-93.83,1.69,236.31,0
2134,1,-90.00,0.00,0.00,0
2135,15,-91.10,4.68,-67.42,0
2136,37,-94.75,0.93,186.82,0
2137,49,82.06,2.72,516.15,1
2138,19,-91.38,3.34,17.27,0
2139,45,-93.55,0.66,47.06,0
2140,1,-90.00,0.00,0.00,0
2141,2,-90.80,11.88,1.00,0
2142,20,-92.43,0.85,49.31,0
2143,19,-93.04,2.01,66.79,0
2144,1,-90.00,0.00,0.00,0
2145,6,-91.12,3.99,7.15,0
2146,48,-96.00,1.57,115.71,0
2147,27,-93.51,1.09,106.44,0
2148,143,-97.53,0.03,141.48,0
2149,26,-92.40,1.22,146.63,0
2150,48,-92.52,0.11,52.20,0
2151,5,-90.82,1.24,23.49,0
2152,71,79.87,2.97,74.70,1
2153,31,-91.36,0.00,30.01,0
2154,1,-90.42,20.15,0.00,0
2155,74,-93.87,0.26,72.43,0
2156,33,84.24,4.29,154.09,1
2157,7,-91.08,9.68,-34.19,0
2158,25,-93.06,2.48,0.30,0
2159,9,-91.69,8.57,-4.44,0
2160,21,-92.17,3.24,-66.62,0
2161,2,-90.09,42.91,0.00,0
2162,76,80.06,1.57,8.84,1
