Episode,Steps,Total_Reward,Avg_Speed_mps,Total_Energy_Wh,Success
1463,5,-60.82,36.02,262.57,True
1464,4,-49.43,31.13,228.70,True
1465,5,-28.80,24.90,262.57,True
1466,4,-40.22,31.13,228.70,True
1467,4,73.81,31.13,245.63,True
1468,3,-80.19,24.90,94.19,False
1469,10,-149.10,18.01,474.31,False
1470,4,-83.76,31.13,127.11,False
1471,11,-107.35,1.13,27.51,False
1472,9,57.74,12.45,192.96,True
1473,5,-142.67,36.02,447.23,False
1474,5,-93.05,7.47,24.60,False
1475,2,-84.31,18.68,15.69,False
1476,14,-46.29,14.23,361.72,True
1477,3,-86.55,24.90,46.21,False
1478,3,-91.54,24.90,62.20,False
1479,4,-92.41,18.68,110.18,False
1480,2,-81.86,18.68,28.56,False
1481,2,-84.53,18.68,18.91,False
1482,4,-111.01,31.13,228.70,False
1483,14,-109.24,1.78,59.56,False
1484,2,-86.22,18.68,22.13,False
1485,4,-104.64,31.13,127.11,False
1486,5,47.09,36.02,308.73,True
